GEOGRAPHIC,GEOID,SPLIT_FOR_,MUNICIPALI,TOTAL_POP,NONHISPWHI,PCT_MINORI,TOTALHH,LIMENGHH,LIMENGHHPC,BG_MHHI,BG_MHHI_PC,BG_MHHI_IS,MUNI_MHHI,MUNIMHHI_P,MEDIANHHI,LIMITEDENG,MINORITY_P,EJ,EJ_CRITERI,EJ_CRITE_1,EJ_CRIT_DE,SHAPE_AREA,SHAPE_LEN
"Block Group 1, Census Tract 818, Suffolk County, Massachusetts",250250818001,N,Boston,1313.000000000000000,125.000000000000000,90.479817209999993,538.000000000000000,128,23.791822430000000,20500.000000000000000,24.293416980000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,130508.153919000003953,1561.907982369999900
"Block Group 2, Census Tract 818, Suffolk County, Massachusetts",250250818002,N,Boston,1006.000000000000000,78.000000000000000,92.246520869999998,572.000000000000000,72,12.587412830000000,58833.000000000000000,69.719734189999997,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,106697.544976000004681,1670.670261160000109
"Block Group 2, Census Tract 806.01, Suffolk County, Massachusetts",250250806012,N,Boston,158.000000000000000,12.000000000000000,92.405063290000001,187.000000000000000,35,18.716577529999999,14234.000000000000000,16.867927550000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,214825.520749999996042,2209.993743210000048
"Block Group 1, Census Tract 606.04, Suffolk County, Massachusetts",250250606041,N,Boston,1814.000000000000000,1365.000000000000000,24.751929440000001,541.000000000000000,4,0.739371540000000,243719.000000000000000,288.817932129999974,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,893960.785631999955513,5226.169242809999560
"Block Group 3, Census Tract 610, Suffolk County, Massachusetts",250250610003,N,Boston,711.000000000000000,102.000000000000000,85.654008439999998,294.000000000000000,70,23.809524540000002,22250.000000000000000,26.367244719999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,43447.887987900001463,944.479055771000048
"Block Group 2, Census Tract 611.01, Suffolk County, Massachusetts",250250611012,N,Boston,2028.000000000000000,333.000000000000000,83.579881659999998,799.000000000000000,273,34.167709350000003,11870.000000000000000,14.066480640000000,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",115594.931337999994867,1876.254244129999961
"Block Group 1, Census Tract 611.01, Suffolk County, Massachusetts",250250611011,N,Boston,682.000000000000000,183.000000000000000,73.167155429999994,360.000000000000000,66,18.333333970000002,31786.000000000000000,37.667831419999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,49673.644713299996511,1196.013188260000106
"Block Group 1, Census Tract 104.03, Suffolk County, Massachusetts",250250104031,N,Boston,1347.000000000000000,570.000000000000000,57.683741650000002,728.000000000000000,140,19.230770110000002,25000.000000000000000,29.626117709999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,36929.276850000002014,818.471475427999962
"Block Group 2, Census Tract 104.03, Suffolk County, Massachusetts",250250104032,N,Boston,998.000000000000000,509.000000000000000,48.997995990000000,603.000000000000000,18,2.985074520000000,34175.000000000000000,40.498905180000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,25351.501392099999066,745.964842044999955
"Block Group 3, Census Tract 104.03, Suffolk County, Massachusetts",250250104033,N,Boston,834.000000000000000,492.000000000000000,41.007194239999997,369.000000000000000,22,5.962059500000000,115625.000000000000000,137.020797729999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,26266.541299100001197,898.230633205999993
"Block Group 1, Census Tract 104.04, Suffolk County, Massachusetts",250250104041,N,Boston,1744.000000000000000,1023.000000000000000,41.341743119999997,149.000000000000000,19,12.751677510000000,58393.000000000000000,69.198318479999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,34909.836180300000706,1112.407303279999951
"Block Group 4, Census Tract 104.04, Suffolk County, Massachusetts",250250104044,N,Boston,739.000000000000000,497.000000000000000,32.746955350000000,278.000000000000000,22,7.913669110000000,39250.000000000000000,46.513004299999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,37049.257800799998222,1108.274077999999918
"Block Group 1, Census Tract 104.05, Suffolk County, Massachusetts",250250104051,N,Boston,4004.000000000000000,2458.000000000000000,38.611388609999999,50.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,240386.364333000004990,2260.562319050000042
"Block Group 1, Census Tract 505, Suffolk County, Massachusetts",250250505001,N,Boston,2174.000000000000000,932.000000000000000,57.129714810000003,1019.000000000000000,212,20.804710390000000,86750.000000000000000,102.802627560000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,135216.439019000012195,1555.721364020000010
"Block Group 1, Census Tract 506, Suffolk County, Massachusetts",250250506001,N,Boston,1162.000000000000000,364.000000000000000,68.674698800000002,469.000000000000000,181,38.592750549999998,73750.000000000000000,87.397048949999999,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,88915.953289400000358,1275.501887509999960
"Block Group 2, Census Tract 506, Suffolk County, Massachusetts",250250506002,N,Boston,912.000000000000000,337.000000000000000,63.048245610000002,346.000000000000000,66,19.075143810000000,106071.000000000000000,125.698883060000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,82927.043294799994328,1507.892833090000067
"Block Group 1, Census Tract 507, Suffolk County, Massachusetts",250250507001,N,Boston,1766.000000000000000,485.000000000000000,72.536806339999998,638.000000000000000,216,33.855800629999997,61339.000000000000000,72.689460749999995,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,86836.760145499996725,1241.493830670000079
"Block Group 2, Census Tract 507, Suffolk County, Massachusetts",250250507002,N,Boston,1341.000000000000000,377.000000000000000,71.886651749999999,545.000000000000000,319,58.532108309999998,52491.000000000000000,62.204181669999997,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",62347.681940399997984,1174.586795839999922
"Block Group 3, Census Tract 509.01, Suffolk County, Massachusetts",250250509013,N,Boston,961.000000000000000,252.000000000000000,73.777315299999998,364.000000000000000,158,43.406593319999999,37333.000000000000000,44.241275790000003,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",519612.908394000027329,4025.076767330000166
"Block Group 3, Census Tract 818, Suffolk County, Massachusetts",250250818003,N,Boston,1248.000000000000000,53.000000000000000,95.753205129999998,263.000000000000000,31,11.787072179999999,22135.000000000000000,26.230964660000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,136690.779118000005838,1551.203106180000077
"Block Group 2, Census Tract 819, Suffolk County, Massachusetts",250250819002,N,Boston,644.000000000000000,19.000000000000000,97.049689439999995,525.000000000000000,70,13.333333020000000,16419.000000000000000,19.457248690000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,79136.678319700004067,1152.776656580000008
"Block Group 3, Census Tract 819, Suffolk County, Massachusetts",250250819003,N,Boston,816.000000000000000,58.000000000000000,92.892156860000000,295.000000000000000,46,15.593220710000001,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,102641.423190999994404,1478.727075629999945
"Block Group 4, Census Tract 819, Suffolk County, Massachusetts",250250819004,N,Boston,1121.000000000000000,15.000000000000000,98.661909010000002,318.000000000000000,78,24.528301240000001,31116.000000000000000,36.873851780000003,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",101190.501831999994465,1397.405048399999941
"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",250250820003,N,Boston,950.000000000000000,34.000000000000000,96.421052630000005,307.000000000000000,65,21.172637940000001,39926.000000000000000,47.314094539999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,112974.297296000004280,1416.747247539999989
"Block Group 1, Census Tract 821, Suffolk County, Massachusetts",250250821001,N,Boston,1323.000000000000000,25.000000000000000,98.110355249999998,499.000000000000000,245,49.098197939999999,21848.000000000000000,25.890857700000002,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",97922.225158600005670,1260.370716290000018
"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",250250910014,N,Boston,1066.000000000000000,694.000000000000000,34.896810510000002,526.000000000000000,0,0.000000000000000,77500.000000000000000,91.840965269999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,366457.509626000013668,3607.128224229999887
"Block Group 1, Census Tract 701.04, Suffolk County, Massachusetts",250250701041,N,Boston,890.000000000000000,622.000000000000000,30.112359550000001,499.000000000000000,27,5.410821440000000,129792.000000000000000,153.809326169999991,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,438715.849517000024207,3955.980261640000208
"Block Group 2, Census Tract 104.05, Suffolk County, Massachusetts",250250104052,N,Boston,2357.000000000000000,1196.000000000000000,49.257530760000002,535.000000000000000,86,16.074766159999999,26023.000000000000000,30.838418959999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,84515.134872900001938,2065.045610789999955
"Block Group 3, Census Tract 104.05, Suffolk County, Massachusetts",250250104053,N,Boston,492.000000000000000,139.000000000000000,71.747967480000000,292.000000000000000,165,56.506851200000000,16471.000000000000000,19.518871310000002,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",39969.191346599996905,796.209113539999976
"Block Group 1, Census Tract 104.08, Suffolk County, Massachusetts",250250104081,N,Boston,1438.000000000000000,821.000000000000000,42.906815020000003,832.000000000000000,41,4.927884580000000,64714.000000000000000,76.688987729999994,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,43378.162684700000682,855.330052124999952
"Block Group 1, Census Tract 105, Suffolk County, Massachusetts",250250105001,N,Boston,1816.000000000000000,1055.000000000000000,41.905286340000004,390.000000000000000,0,0.000000000000000,51588.000000000000000,61.134086609999997,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,125586.894901000006939,1613.078933750000033
"Block Group 2, Census Tract 105, Suffolk County, Massachusetts",250250105002,N,Boston,1208.000000000000000,516.000000000000000,57.284768210000003,767.000000000000000,423,55.149936680000003,46008.000000000000000,54.521537780000003,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",39063.614048700001149,979.127480310000010
"Block Group 3, Census Tract 105, Suffolk County, Massachusetts",250250105003,N,Boston,852.000000000000000,515.000000000000000,39.553990610000000,593.000000000000000,74,12.478920940000000,64827.000000000000000,76.822898859999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,35328.914026500002365,968.314538509000045
"Block Group 1, Census Tract 510, Suffolk County, Massachusetts",250250510001,N,Boston,2134.000000000000000,957.000000000000000,55.154639179999997,993.000000000000000,158,15.911379810000000,66845.000000000000000,79.214317320000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,334976.472667999973055,3321.603606619999937
"Block Group 3, Census Tract 507, Suffolk County, Massachusetts",250250507003,N,Boston,1413.000000000000000,406.000000000000000,71.266808209999994,506.000000000000000,314,62.055335999999997,81897.000000000000000,97.051605219999999,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,118733.932509000005666,1854.125594090000050
"Block Group 1, Census Tract 509.01, Suffolk County, Massachusetts",250250509011,N,Boston,1421.000000000000000,247.000000000000000,82.617874740000005,560.000000000000000,204,36.428569789999997,76591.000000000000000,90.763763429999997,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,203099.489021999994293,2458.218132869999863
"Block Group 2, Census Tract 509.01, Suffolk County, Massachusetts",250250509012,N,Boston,1860.000000000000000,592.000000000000000,68.172043009999996,520.000000000000000,95,18.269229889999998,81250.000000000000000,96.284881589999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,87275.445997799994075,1777.223326840000027
"Block Group 2, Census Tract 821, Suffolk County, Massachusetts",250250821002,N,Boston,1543.000000000000000,41.000000000000000,97.342838630000003,723.000000000000000,100,13.831258770000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,101797.402079000006779,1511.678287669999918
"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",250250821003,N,Boston,2358.000000000000000,98.000000000000000,95.843935540000004,979.000000000000000,228,23.289070129999999,24092.000000000000000,28.550098420000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,170831.882221000007121,1678.264384509999900
"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",250250901001,N,Boston,1610.000000000000000,8.000000000000000,99.503105590000004,540.000000000000000,123,22.777778630000000,24052.000000000000000,28.502695079999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,109629.801246000002720,1460.326864849999993
"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",250250901002,N,Boston,645.000000000000000,24.000000000000000,96.279069770000007,275.000000000000000,59,21.454545970000002,46042.000000000000000,54.561828609999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,69090.924935300005018,1017.552960539999958
"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",250250901003,N,Boston,856.000000000000000,34.000000000000000,96.028037380000001,265.000000000000000,43,16.226415630000002,59432.000000000000000,70.429580689999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,88979.035465399996610,1216.689435960000083
"Block Group 2, Census Tract 701.04, Suffolk County, Massachusetts",250250701042,N,Boston,610.000000000000000,418.000000000000000,31.475409840000001,209.000000000000000,0,0.000000000000000,196250.000000000000000,228.615036010000011,1,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,308610.179043999989517,2509.320319699999800
"Block Group 3, Census Tract 701.04, Suffolk County, Massachusetts",250250701043,N,Boston,1362.000000000000000,812.000000000000000,40.381791479999997,438.000000000000000,120,27.397260670000001,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,84339.925428100003046,1400.215404470000067
"Block Group 1, Census Tract 701.02, Suffolk County, Massachusetts",250250701021,N,Boston,897.000000000000000,436.000000000000000,51.393534000000002,374.000000000000000,196,52.406417849999997,15847.000000000000000,18.779403689999999,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",95862.979921599995578,1393.517451149999943
"Block Group 3, Census Tract 711.01, Suffolk County, Massachusetts",250250711013,N,Boston,996.000000000000000,522.000000000000000,47.590361450000003,790.000000000000000,196,24.810127260000002,64202.000000000000000,76.082244869999997,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,57240.550614200001291,969.829617066999958
"Block Group 3, Census Tract 703.02, Suffolk County, Massachusetts",250250703023,N,Boston,669.000000000000000,340.000000000000000,49.177877430000002,414.000000000000000,91,21.980676649999999,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,83256.172795799997402,1484.065386279999984
"Block Group 1, Census Tract 106, Suffolk County, Massachusetts",250250106001,N,Boston,1330.000000000000000,923.000000000000000,30.601503760000000,707.000000000000000,15,2.121640680000000,132361.000000000000000,156.853698729999991,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,89286.856450000006589,1328.261196910000081
"Block Group 2, Census Tract 106, Suffolk County, Massachusetts",250250106002,N,Boston,1574.000000000000000,1151.000000000000000,26.874205839999998,914.000000000000000,102,11.159737590000001,106250.000000000000000,125.911003109999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,148311.355310999992071,1572.031027689999974
"Block Group 3, Census Tract 106, Suffolk County, Massachusetts",250250106003,N,Boston,625.000000000000000,398.000000000000000,36.320000000000000,537.000000000000000,79,14.711359020000000,87770.000000000000000,104.011375430000001,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,102058.115932000000612,1686.948292430000038
"Block Group 1, Census Tract 107.01, Suffolk County, Massachusetts",250250107011,N,Boston,1057.000000000000000,759.000000000000000,28.192999050000001,409.000000000000000,0,0.000000000000000,98681.000000000000000,116.941398620000001,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,74119.472984399995767,1400.018143230000078
"Block Group 1, Census Tract 108.01, Suffolk County, Massachusetts",250250108011,N,Boston,740.000000000000000,496.000000000000000,32.972972970000001,302.000000000000000,0,0.000000000000000,100735.000000000000000,119.375480650000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,32884.073098799999570,781.967607142000020
"Block Group 1, Census Tract 202, Suffolk County, Massachusetts",250250202001,N,Boston,1259.000000000000000,917.000000000000000,27.164416200000002,749.000000000000000,18,2.403204200000000,74841.000000000000000,88.689933780000004,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,29546.561459100001230,693.323671394000030
"Block Group 2, Census Tract 202, Suffolk County, Massachusetts",250250202002,N,Boston,1319.000000000000000,959.000000000000000,27.293404089999999,608.000000000000000,0,0.000000000000000,98173.000000000000000,116.339393619999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,29675.772507699999551,699.248677959000020
"Block Group 2, Census Tract 510, Suffolk County, Massachusetts",250250510002,N,Boston,1055.000000000000000,462.000000000000000,56.208530809999999,476.000000000000000,74,15.546218870000001,21438.000000000000000,25.404989239999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,786965.575857999967411,4889.335828420000325
"Block Group 3, Census Tract 510, Suffolk County, Massachusetts",250250510003,N,Boston,1128.000000000000000,487.000000000000000,56.826241130000000,423.000000000000000,34,8.037824629999999,84784.000000000000000,100.472831729999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,131354.539860999997472,1812.644734660000040
"Block Group 1, Census Tract 511.01, Suffolk County, Massachusetts",250250511011,N,Boston,1803.000000000000000,683.000000000000000,62.118691069999997,769.000000000000000,203,26.397918700000002,67930.000000000000000,80.500091549999993,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,220613.475036999996519,2786.540586179999991
"Block Group 3, Census Tract 511.01, Suffolk County, Massachusetts",250250511013,N,Boston,1727.000000000000000,812.000000000000000,52.982049799999999,498.000000000000000,0,0.000000000000000,121875.000000000000000,144.427322390000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1049697.037359999958426,5406.269305539999550
"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",250250901004,N,Boston,1285.000000000000000,35.000000000000000,97.276264589999997,672.000000000000000,94,13.988095280000000,23914.000000000000000,28.339159009999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,105068.041570000001229,2345.551173620000100
"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",250250901005,N,Boston,775.000000000000000,32.000000000000000,95.870967739999998,250.000000000000000,18,7.199999810000000,52763.000000000000000,62.526515959999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,74168.024504000000888,1469.849387870000101
"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",250250902001,N,Boston,712.000000000000000,42.000000000000000,94.101123599999994,175.000000000000000,63,36.000000000000000,27330.000000000000000,32.387271880000000,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",72039.532003999993321,1523.392961470000046
"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",250250902002,N,Boston,716.000000000000000,31.000000000000000,95.670391060000000,191.000000000000000,55,28.795810700000001,30478.000000000000000,36.117794040000000,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",84741.294446800005971,1478.357575550000092
"Block Group 3, Census Tract 902, Suffolk County, Massachusetts",250250902003,N,Boston,984.000000000000000,32.000000000000000,96.747967480000000,364.000000000000000,65,17.857143400000002,30000.000000000000000,35.551342009999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,116873.613555999996606,1590.328529990000106
"Block Group 2, Census Tract 815, Suffolk County, Massachusetts",250250815002,N,Boston,1364.000000000000000,119.000000000000000,91.275659820000001,637.000000000000000,91,14.285714150000000,55662.000000000000000,65.961959840000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,180320.037007000006270,1786.314160050000055
"Block Group 3, Census Tract 817, Suffolk County, Massachusetts",250250817003,N,Boston,882.000000000000000,65.000000000000000,92.630385489999995,247.000000000000000,0,0.000000000000000,28641.000000000000000,33.940864560000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,179932.281203999998979,1735.505108170000085
"Block Group 1, Census Tract 820, Suffolk County, Massachusetts",250250820001,N,Boston,1498.000000000000000,75.000000000000000,94.993324430000001,635.000000000000000,46,7.244094370000000,90673.000000000000000,107.451560970000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,164279.862419999990379,1829.419060769999987
"Block Group 2, Census Tract 820, Suffolk County, Massachusetts",250250820002,N,Boston,747.000000000000000,20.000000000000000,97.322623829999998,343.000000000000000,41,11.953352929999999,48693.000000000000000,57.703384399999997,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,114877.763919999997597,1499.715788810000049
"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",250250904004,N,Boston,820.000000000000000,30.000000000000000,96.341463410000003,240.000000000000000,26,10.833333020000000,73889.000000000000000,87.561767579999994,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,74514.579841600003419,1393.820473830000083
"Block Group 1, Census Tract 203.01, Suffolk County, Massachusetts",250250203011,N,Boston,2166.000000000000000,1288.000000000000000,40.535549400000001,1245.000000000000000,92,7.389558320000000,95179.000000000000000,112.791374210000001,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,263298.777876999985892,3297.410701679999875
"Block Group 1, Census Tract 203.04, Suffolk County, Massachusetts",250250203041,N,Boston,1283.000000000000000,935.000000000000000,27.123928289999998,494.000000000000000,10,2.024291520000000,165833.000000000000000,196.519515990000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,39342.235887900002126,984.180347031999986
"Block Group 2, Census Tract 203.05, Suffolk County, Massachusetts",250250203052,N,Boston,2255.000000000000000,1513.000000000000000,32.904656320000001,1418.000000000000000,102,7.193229680000000,91953.000000000000000,108.968421939999999,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,75399.411831499994150,1537.513249600000108
"Block Group 4, Census Tract 511.01, Suffolk County, Massachusetts",250250511014,N,Boston,1099.000000000000000,664.000000000000000,39.581437670000000,335.000000000000000,15,4.477612020000000,77870.000000000000000,92.279434199999997,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,227329.951911999989534,3529.452729680000175
"Block Group 2, Census Tract 606.04, Suffolk County, Massachusetts",250250606042,N,Boston,989.000000000000000,745.000000000000000,24.671385239999999,544.000000000000000,0,0.000000000000000,176000.000000000000000,208.567871090000011,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,151657.869815000012750,1586.862805060000028
"Block Group 1, Census Tract 607, Suffolk County, Massachusetts",250250607001,N,Boston,997.000000000000000,118.000000000000000,88.164493480000004,412.000000000000000,72,17.475728990000000,22374.000000000000000,26.514190670000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,89003.838924600000610,1248.368107159999909
"Block Group 2, Census Tract 607, Suffolk County, Massachusetts",250250607002,N,Boston,692.000000000000000,111.000000000000000,83.959537569999995,662.000000000000000,380,57.401813509999997,14167.000000000000000,16.788528440000000,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",39213.983079400000861,1068.580880279999974
"Block Group 2, Census Tract 610, Suffolk County, Massachusetts",250250610002,N,Boston,535.000000000000000,76.000000000000000,85.794392520000002,378.000000000000000,67,17.724866870000000,23784.000000000000000,28.185104370000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,50908.830544099997496,1138.938637660000040
"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",250250903001,N,Boston,1033.000000000000000,43.000000000000000,95.837366889999998,313.000000000000000,78,24.920127870000002,32022.000000000000000,37.947502139999997,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",134425.185494000004837,1743.549506139999949
"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",250250903002,N,Boston,1681.000000000000000,23.000000000000000,98.631766810000002,517.000000000000000,171,33.075435640000002,50855.000000000000000,60.265449519999997,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",162894.591029000002891,2374.545474529999865
"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",250250903003,N,Boston,1081.000000000000000,16.000000000000000,98.519888989999998,305.000000000000000,0,0.000000000000000,27050.000000000000000,32.055461880000003,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,83047.758503399993060,1279.075804320000088
"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",250250904001,N,Boston,921.000000000000000,26.000000000000000,97.176981540000000,334.000000000000000,0,0.000000000000000,56250.000000000000000,66.658767699999999,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,108210.483592999997200,1376.197807450000028
"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",250250904002,N,Boston,1462.000000000000000,69.000000000000000,95.280437759999998,470.000000000000000,89,18.936170579999999,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,134373.053233999991789,2167.297846670000126
"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",250251004001,N,Boston,1267.000000000000000,221.000000000000000,82.557221780000006,668.000000000000000,38,5.688622950000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,140961.845475999987684,1727.409518079999998
"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",250251005001,N,Boston,1220.000000000000000,209.000000000000000,82.868852459999999,646.000000000000000,58,8.978327750000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,125020.127563999994891,2015.073707380000087
"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",250251004002,N,Boston,1270.000000000000000,349.000000000000000,72.519685039999999,362.000000000000000,16,4.419889450000000,107969.000000000000000,127.948097230000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,174053.046116000012262,1744.809550669999908
"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",250251004003,N,Boston,833.000000000000000,92.000000000000000,88.955582230000005,468.000000000000000,22,4.700854780000000,100913.000000000000000,119.586418150000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,128646.532300999999279,1864.309715849999975
"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",250251004004,N,Boston,1698.000000000000000,106.000000000000000,93.757361599999996,435.000000000000000,43,9.885057450000000,69659.000000000000000,82.549034120000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,182548.228838000010001,1711.929660889999923
